FAWN Station,Period,2m T avg (F),2m T min (F),2m T max (F),Tsoil avg-10cm  (F),Tsoil min(avg)-10cm  (F),Tsoil max(avg)-10cm  (F),2m DewPt avg (F),RelHum avg 2m  (pct),2m Rain tot (in),2m Rain max over 15min (in),SolRad avg2m  (w/m^2),10m Wind avg (mph),10m Wind min (mph),10m Wind max (mph),WDir avg10m  (deg),BP avg (mb),N (# obs),2m WetBulb (F),Year,Month,Day,DayOfWeek,Quarter,WeekOfYear,Season,Temp_Range,Soil_Temp_Range,Temp_Category,Apparent_Temp,Wind_Range,Wind_Category,Wind_Chill,Rain_Category,Has_Rain,Rain_Intensity,Humidity_Comfort,Dewpoint_Comfort,Solar_Category,Comfort_Index,Weather_Severity,Station_Avg_Temp,Station_Avg_Rain,Temp_Deviation_From_Station,Temp_Humidity_Interaction,Wind_Rain_Interaction
Monticello,17/02/2023,61.46,46.76,75.18,63.72,59.16,66.11,56.53,85,0.22,0.1,65.29,4.75,0.33,21.22,268,1012,96,58.46,2023,2,17,4,1,7,Winter,28.42,6.95,Mild,59.06453,20.89,Calm,61.46,Moderate,1,0.4,Very Humid,Comfortable,Low,90.57767083,1.057,67.43046533,0.177417883,-5.970465328,5224.1,1.045
Monticello,18/02/2023,45.07,33.27,59.34,56.48,51.44,61.43,32.74,64,0,0,207.71,4.68,0.09,15.71,33,1022,96,39.72,2023,2,18,5,1,7,Winter,26.07,9.99,Cold,39.804784,15.62,Calm,42.65188233,No Rain,0,0,Humid,Dry,Moderate,73.06598031,1.4337,67.43046533,0.177417883,-22.36046533,2884.48,0
Monticello,19/02/2023,54.16,40.27,71.08,57.97,52.57,64.78,46.49,77,0,0,185.63,2.22,0.09,9.59,29,1019,96,50.06,2023,2,19,6,1,7,Winter,30.81,12.21,Mild,50.135056,9.5,Calm,54.16,No Rain,0,0,Humid,Dry,Low,80.60944652,0.8808,67.43046533,0.177417883,-13.27046533,4170.32,0
Monticello,20/02/2023,60.71,47.73,76.71,61.08,56.16,66.65,53.1,80,0,0,181.45,2.44,0.06,14.44,217,1013,96,56.25,2023,2,20,0,1,8,Winter,28.98,10.49,Mild,58.25744,14.38,Calm,60.71,No Rain,0,0,Humid,Comfortable,Low,87.12133546,0.5621,67.43046533,0.177417883,-6.720465328,4856.8,0
Monticello,21/02/2023,69.69,60.85,80.55,65.03,61.34,69.46,63.67,83,0,0,122.54,2.59,0.13,10.2,228,1009,96,65.72,2023,2,21,1,1,8,Winter,19.7,8.12,Mild,69.605091,10.07,Calm,69.69,No Rain,0,0,Very Humid,Sticky,Low,90.88008784,0.1191,67.43046533,0.177417883,2.259534672,5784.27,0
Monticello,22/02/2023,71.04,66.58,79.99,68.23,65.5,72.59,65.67,85,0,0,175.43,3.65,0.22,16.92,196,1012,96,67.43,2023,2,22,2,1,8,Winter,13.41,7.09,Warm,71.33172,16.7,Calm,71.04,No Rain,0,0,Very Humid,Uncomfortable,Low,91.86220383,0.198,67.43046533,0.177417883,3.609534672,6038.4,0
Monticello,23/02/2023,72.44,66.97,81.95,69.42,66.6,73.26,68.15,87,0,0,127.07,3.4,0.15,14.58,199,1016,96,69.49,2023,2,23,3,1,8,Winter,14.98,6.66,Warm,73.140524,14.43,Calm,72.44,No Rain,0,0,Very Humid,Uncomfortable,Low,88.94823159,0.258,67.43046533,0.177417883,5.009534672,6302.28,0
Monticello,24/02/2023,72.24,65.23,85.06,70.96,68.41,74.97,66.5,85,0,0,142.48,1.83,0.03,9.52,241,1019,96,68.35,2023,2,24,4,1,8,Winter,19.83,6.56,Warm,72.86832,9.49,Calm,72.24,No Rain,0,0,Very Humid,Uncomfortable,Low,86.06507573,0.1852,67.43046533,0.177417883,4.809534672,6140.4,0
Monticello,25/02/2023,68.78,63.3,78.69,70.46,68.68,73.65,65.26,90,0,0,118.13,2.31,0.11,10.11,296,1018,96,66.43,2023,2,25,5,1,8,Winter,15.39,4.97,Mild,68.41766,10,Calm,68.78,No Rain,0,0,Very Humid,Uncomfortable,Low,84.74076508,0.1534,67.43046533,0.177417883,1.349534672,6190.2,0
Monticello,26/02/2023,68.79,59.94,82.54,70.06,66.74,74.71,62.34,83,0,0,186.38,2.4,0.03,10.95,254,1013,96,64.59,2023,2,26,6,1,8,Winter,22.6,7.97,Mild,68.458581,10.92,Calm,68.79,No Rain,0,0,Very Humid,Sticky,Low,89.80881984,0.1565,67.43046533,0.177417883,1.359534672,5709.57,0
Monticello,27/02/2023,69.44,59.2,79.74,69.7,66.54,73.29,64.72,86,0,0,147.83,3.5,0.08,15.16,203,1008,96,66.3,2023,2,27,0,1,9,Winter,20.54,6.75,Mild,69.281072,15.08,Calm,69.44,No Rain,0,0,Very Humid,Sticky,Low,91.20540765,0.168,67.43046533,0.177417883,2.009534672,5971.84,0
Monticello,28/02/2023,73.77,66.04,84.88,70.87,67.84,74.12,66.51,80,0,0,135.01,2.55,0.17,13.67,225,1007,96,68.83,2023,2,28,1,1,9,Winter,18.84,6.28,Warm,74.76528,13.5,Calm,73.77,No Rain,0,0,Humid,Uncomfortable,Low,90.58888234,0.2905,67.43046533,0.177417883,6.339534672,5901.6,0
Monticello,01/03/2023,70.74,65.01,80.71,71.01,68.61,74.28,67.1,89,0,0,113.87,2.8,0.07,16.34,190,1011,96,68.26,2023,3,1,2,1,9,Spring,15.7,5.67,Warm,70.957338,16.27,Calm,70.74,No Rain,0,0,Very Humid,Uncomfortable,Low,86.92321171,0.149,67.43046533,0.177417883,3.309534672,6295.86,0
Monticello,02/03/2023,70.2,62.13,80.82,70.46,67.86,73.53,65.47,87,0,0,112.75,2.88,0.06,15.54,189,1007,96,67.03,2023,3,2,3,1,9,Spring,18.69,5.67,Warm,70.25742,15.48,Calm,70.2,No Rain,0,0,Very Humid,Uncomfortable,Low,88.84575141,0.1252,67.43046533,0.177417883,2.769534672,6107.4,0
Monticello,03/03/2023,70.94,63.61,77.97,69.88,67.77,71.64,67.96,91,0.08,0.01,78.1,4.91,0.11,22.52,183,1002,96,68.9,2023,3,3,4,1,9,Spring,14.36,3.87,Warm,71.222282,22.41,Calm,70.94,Light,1,0.04,Very Humid,Uncomfortable,Low,91.31219919,0.4034,67.43046533,0.177417883,3.509534672,6455.54,0.3928
Monticello,04/03/2023,71.97,59.16,83.98,72.23,69.69,75.96,64.98,81,0.19,0.16,167.09,2.11,0.07,11.61,233,1006,96,67.29,2023,3,4,5,1,9,Spring,24.82,6.27,Warm,72.496581,11.54,Calm,71.97,Moderate,1,0.64,Very Humid,Sticky,Low,89.75748987,0.5629,67.43046533,0.177417883,4.539534672,5829.57,0.4009
Monticello,05/03/2023,65.67,50.34,82.87,69.5,64.92,74.34,53.03,70,0,0,216.49,1.82,0.04,8.56,110,1013,96,58.16,2023,3,5,6,1,9,Spring,32.53,9.42,Mild,64.66977,8.52,Calm,65.67,No Rain,0,0,Humid,Comfortable,Moderate,81.60734383,0.2893,67.43046533,0.177417883,-1.760465328,4596.9,0
Monticello,06/03/2023,69.44,54.28,84.45,69.74,65.21,74.16,60.7,78,0,0,191.02,1.82,0.04,11.55,215,1013,96,63.82,2023,3,6,0,1,10,Spring,30.17,8.95,Mild,69.295856,11.51,Calm,69.44,No Rain,0,0,Humid,Sticky,Low,89.37373104,0.1008,67.43046533,0.177417883,2.009534672,5416.32,0
Monticello,07/03/2023,72.54,64.2,83.55,72.15,69.28,76.06,65.75,81,0,0,192.1,2.68,0.04,14.22,281,1011,96,67.96,2023,3,7,1,1,10,Spring,19.35,6.78,Warm,73.218942,14.18,Calm,72.54,No Rain,0,0,Very Humid,Uncomfortable,Low,91.00406785,0.2342,67.43046533,0.177417883,5.109534672,5875.74,0
Monticello,08/03/2023,65.61,55.51,76.3,70.25,67.1,73.31,48.88,59,0,0,203.76,2.93,0.03,14.06,59,1014,96,56.08,2023,3,8,2,1,10,Spring,20.79,6.21,Mild,64.755267,14.03,Calm,65.61,No Rain,0,0,Comfortable,Dry,Moderate,77.1063206,0.3367,67.43046533,0.177417883,-1.820465328,3870.99,0
Monticello,09/03/2023,63.26,50.05,75.24,68.68,65.5,72.25,51.99,68,0,0,151.88,2.29,0.06,9.6,144,1015,96,56.68,2023,3,9,3,1,10,Spring,25.19,6.75,Mild,61.747544,9.54,Calm,63.26,No Rain,0,0,Humid,Comfortable,Low,80.09353293,0.4286,67.43046533,0.177417883,-4.170465328,4301.68,0
Monticello,10/03/2023,64.98,59.29,76.44,69.07,67.5,70.43,63.24,94,1.39,0.71,66.38,1.92,0,15.36,190,1010,96,63.85,2023,3,10,4,1,10,Spring,17.15,2.93,Mild,63.422796,15.36,Calm,64.98,Very Heavy,1,2.84,Very Humid,Sticky,Low,78.6179659,3.1078,67.43046533,0.177417883,-2.450465328,6108.12,2.6688
Monticello,11/03/2023,59.82,47.91,74.23,67.13,62.64,71.6,48.68,72,0.01,0.01,234.74,2.4,0.12,12.47,324,1008,96,53.6,2023,3,11,5,1,10,Spring,26.32,8.96,Mild,57.401232,12.35,Calm,59.82,Light,1,0.04,Humid,Dry,Moderate,81.07995974,0.625,67.43046533,0.177417883,-7.610465328,4307.04,0.024
Monticello,12/03/2023,61.95,51.3,76.39,66.64,63.57,69.78,59.89,94,1.06,0.28,101.55,2.72,0.04,14.97,173,1005,93,60.65,2023,3,12,6,1,10,Spring,25.09,6.21,Mild,59.45289,14.93,Calm,61.95,Very Heavy,1,1.12,Very Humid,Comfortable,Low,79.0259851,2.6313,67.43046533,0.177417883,-5.480465328,5823.3,2.8832
Monticello,13/03/2023,60.24,50.95,68.61,66.82,65.01,69.66,54.44,83,0.44,0.12,147.74,3.45,0.1,12.21,337,1007,95,56.79,2023,3,13,0,1,11,Spring,17.66,4.65,Mild,57.566736,12.11,Calm,60.24,Moderate,1,0.48,Very Humid,Comfortable,Low,87.59316138,1.506,67.43046533,0.177417883,-7.190465328,4999.92,1.518
Monticello,14/03/2023,50.08,40.1,60.71,62.71,58.8,66.07,35.34,61,0,0,234.22,3.5,0.07,12.93,328,1015,96,43.3,2023,3,14,1,1,11,Spring,20.61,7.27,Mild,46.070104,12.86,Calm,50.08,No Rain,0,0,Humid,Dry,Moderate,70.72758042,1.136,67.43046533,0.177417883,-17.35046533,3054.88,0
Monticello,15/03/2023,47.86,39.13,62.92,60.53,55.9,66.04,32.53,59,0,0,243.97,2.86,0.09,12.21,56,1018,96,41.13,2023,3,15,2,1,11,Spring,23.79,10.14,Cold,43.549342,12.12,Calm,47.86,No Rain,0,0,Comfortable,Dry,Moderate,66.23275262,1.2214,67.43046533,0.177417883,-19.57046533,2823.74,0
Monticello,16/03/2023,52.34,35.36,71.01,60.76,55.06,67.23,39.84,69,0,0,247.96,2.89,0.03,13.93,172,1016,96,46.2,2023,3,16,3,1,11,Spring,35.65,12.17,Mild,48.318818,13.9,Calm,52.34,No Rain,0,0,Humid,Dry,Moderate,75.88452238,0.9986,67.43046533,0.177417883,-15.09046533,3611.46,0
Monticello,17/03/2023,62.09,50.25,74.88,63.69,59.63,67.95,57.82,87,2.12,0.75,132.9,4.31,0.22,18.58,174,1009,96,59.46,2023,3,17,4,1,11,Spring,24.63,8.32,Mild,59.819039,18.36,Calm,62.09,Very Heavy,1,3,Very Humid,Comfortable,Low,88.35511324,4.8079,67.43046533,0.177417883,-5.340465328,5401.83,9.1372
Monticello,18/03/2023,53.88,44.04,68.13,64.15,60.69,67.08,49.39,86,0.77,0.26,66.71,4.29,0.12,13.61,334,1009,96,51.4,2023,3,18,5,1,11,Spring,24.09,6.39,Mild,49.305144,13.49,Calm,53.88,Heavy,1,1.04,Very Humid,Dry,Low,84.04751595,2.5176,67.43046533,0.177417883,-13.55046533,4633.68,3.3033
Monticello,19/03/2023,46.46,38.34,54.66,59.02,55.8,61.83,32.86,63,0,0,201.6,3.9,0.04,15.32,332,1017,96,40.51,2023,3,19,6,1,11,Spring,16.32,6.03,Cold,41.566034,15.28,Calm,44.861159,No Rain,0,0,Humid,Dry,Moderate,71.03981639,1.333,67.43046533,0.177417883,-20.97046533,2926.98,0
Monticello,20/03/2023,43.1,32,56.35,57.38,52.52,62.47,27.3,57,0,0,258.82,3.54,0.09,12.88,344,1020,96,36.81,2023,3,20,0,1,12,Spring,24.35,9.95,Cold,38.04011,12.79,Calm,41.3182699,No Rain,0,0,Comfortable,Dry,Moderate,63.8907872,1.4866,67.43046533,0.177417883,-24.33046533,2456.7,0
Monticello,21/03/2023,50.17,30.79,70.41,58.47,52.2,65.91,40.98,75,0,0,241.65,1.99,0.04,9.76,135,1021,96,45.63,2023,3,21,1,1,12,Spring,39.62,13.71,Mild,45.262075,9.72,Calm,50.17,No Rain,0,0,Humid,Dry,Moderate,76.19310655,1.0711,67.43046533,0.177417883,-17.26046533,3762.75,0
Monticello,22/03/2023,63.76,53.67,79.66,64.69,60.13,71.47,53.85,74,0,0,229.71,2.82,0.05,12.14,148,1019,96,57.86,2023,3,22,2,1,12,Spring,25.99,11.34,Mild,62.236192,12.09,Calm,63.76,No Rain,0,0,Humid,Comfortable,Moderate,85.99604945,0.4248,67.43046533,0.177417883,-3.670465328,4718.24,0
Monticello,23/03/2023,65.34,50.49,80.37,66.82,61.47,73.15,58.62,82,0,0,233.2,2.39,0.02,12.9,197,1017,96,61.13,2023,3,23,3,1,12,Spring,29.88,11.68,Mild,64.079004,12.88,Calm,65.34,No Rain,0,0,Very Humid,Comfortable,Moderate,88.39271563,0.3286,67.43046533,0.177417883,-2.090465328,5357.88,0
Monticello,24/03/2023,67.47,57.87,80.73,69.31,65.41,74.82,61.21,83,0,0,218.93,2.79,0.02,14.24,185,1012,96,63.44,2023,3,24,4,1,12,Spring,22.86,9.41,Mild,66.777033,14.22,Calm,67.47,No Rain,0,0,Very Humid,Sticky,Moderate,90.10225531,0.2381,67.43046533,0.177417883,0.039534672,5600.01,0
Monticello,25/03/2023,71.91,63.27,79.27,71.13,68.11,75.34,68.73,90,0,0,155.06,4.15,0.34,13.91,184,1009,96,69.71,2023,3,25,5,1,12,Spring,16,7.23,Warm,72.47727,13.57,Calm,71.91,No Rain,0,0,Very Humid,Uncomfortable,Low,89.29662564,0.2615,67.43046533,0.177417883,4.479534672,6471.9,0
Monticello,26/03/2023,73.66,68.4,82.65,73.53,70.93,77.59,69.77,89,0,0,169.18,3.9,0.14,17.6,182,1010,96,70.94,2023,3,26,6,1,12,Spring,14.25,6.66,Warm,74.734942,17.46,Calm,73.66,No Rain,0,0,Very Humid,Uncomfortable,Low,88.23397983,0.339,67.43046533,0.177417883,6.229534672,6555.74,0
Monticello,27/03/2023,72.45,64.71,81.54,74.3,71.49,78.69,68.32,88,1.18,0.63,193.69,3.4,0.07,24.3,174,1011,96,69.61,2023,3,27,0,1,13,Spring,16.83,7.2,Warm,73.16148,24.23,Calm,72.45,Very Heavy,1,2.52,Very Humid,Uncomfortable,Low,88.25492034,2.6185,67.43046533,0.177417883,5.019534672,6375.6,4.012
Monticello,28/03/2023,68.1,63.12,79.57,72.1,70.29,75.29,67.17,97,0.85,0.28,58.87,1.99,0.05,12.64,204,1012,96,67.47,2023,3,28,1,1,13,Spring,16.45,5,Mild,67.49181,12.59,Calm,68.1,Heavy,1,1.12,Very Humid,Uncomfortable,Low,78.62826681,1.8746,67.43046533,0.177417883,0.669534672,6605.7,1.6915
Monticello,29/03/2023,61.13,52.34,68.52,69.11,64.6,72.82,51.73,73,0.01,0.01,214.28,3.8,0.06,13.52,10,1015,96,55.69,2023,3,29,2,1,13,Spring,16.18,8.22,Mild,58.993217,13.46,Calm,61.13,Light,1,0.04,Humid,Comfortable,Moderate,86.45935652,0.6155,67.43046533,0.177417883,-6.300465328,4462.49,0.038
Monticello,30/03/2023,59.99,45.77,75.92,67.63,61.21,75.2,49.42,73,0,0,263.36,2.08,0.02,11.02,107,1017,96,54.03,2023,3,30,3,1,13,Spring,30.15,13.99,Mild,57.578591,11,Calm,59.99,No Rain,0,0,Humid,Dry,Moderate,80.97718203,0.5837,67.43046533,0.177417883,-7.440465328,4379.27,0
Monticello,31/03/2023,65.7,53.01,79.3,68.96,63.07,75.76,58.21,79,0,0,243.96,3.04,0.06,14.63,162,1017,96,61.03,2023,3,31,4,1,13,Spring,26.29,12.69,Mild,64.57899,14.57,Calm,65.7,No Rain,0,0,Humid,Comfortable,Moderate,91.21311317,0.3366,67.43046533,0.177417883,-1.730465328,5190.3,0
Monticello,01/04/2023,69.86,58.93,80.19,70.9,66.83,76.23,66.24,89,0,0,135.5,2.79,0.02,13.8,183,1012,96,67.42,2023,4,1,5,2,13,Spring,21.26,9.4,Mild,69.818882,13.78,Calm,69.86,No Rain,0,0,Very Humid,Uncomfortable,Low,87.41630336,0.1186,67.43046533,0.177417883,2.429534672,6217.54,0
Monticello,02/04/2023,68.32,59.25,79.45,71.67,67.64,76.5,56.91,72,0,0,212.89,1.79,0.05,9.72,274,1012,96,61.24,2023,4,2,6,2,13,Spring,20.2,8.86,Mild,67.920832,9.67,Calm,68.32,No Rain,0,0,Humid,Comfortable,Moderate,84.4925122,0.1556,67.43046533,0.177417883,0.889534672,4919.04,0
Monticello,03/04/2023,64.24,54.88,76.82,69.4,66.54,71.71,60.31,88,1.07,0.62,101.91,2.68,0.04,24.21,169,1010,96,61.75,2023,4,3,0,2,14,Spring,21.94,5.17,Mild,62.567296,24.17,Calm,64.24,Very Heavy,1,2.48,Very Humid,Sticky,Low,84.41587341,2.5352,67.43046533,0.177417883,-3.190465328,5653.12,2.8676
Monticello,04/04/2023,72.08,64.92,83.8,72.86,68.13,79.77,67.85,88,0,0,191.55,2,0.03,10.1,154,1011,96,69.18,2023,4,4,1,2,14,Spring,18.88,11.64,Warm,72.684032,10.07,Calm,72.08,No Rain,0,0,Very Humid,Uncomfortable,Low,84.57350375,0.184,67.43046533,0.177417883,4.649534672,6343.04,0
Monticello,05/04/2023,72.77,62.29,86.43,74.67,69.24,80.92,66.93,84,0,0,239.32,2.58,0.02,13.92,174,1014,96,68.79,2023,4,5,2,2,14,Spring,24.14,11.68,Warm,73.537844,13.9,Calm,72.77,No Rain,0,0,Very Humid,Uncomfortable,Moderate,88.52495677,0.2417,67.43046533,0.177417883,5.339534672,6112.68,0
Monticello,06/04/2023,72.77,63.61,85.95,75.81,70.65,82.11,66.37,82,0,0,227.4,1.99,0.03,11.9,180,1016,96,68.43,2023,4,6,3,2,14,Spring,22.34,11.46,Warm,73.519562,11.87,Calm,72.77,No Rain,0,0,Very Humid,Uncomfortable,Moderate,88.25428682,0.2181,67.43046533,0.177417883,5.339534672,5967.14,0
Monticello,07/04/2023,72.48,63.39,84.85,75.62,70.99,80.62,67.56,86,0,0,178.55,1.78,0.02,10.95,165,1014,96,69.12,2023,4,7,4,2,14,Spring,21.46,9.63,Warm,73.183824,10.93,Calm,72.48,No Rain,0,0,Very Humid,Uncomfortable,Low,85.09396805,0.1952,67.43046533,0.177417883,5.049534672,6233.28,0
Monticello,08/04/2023,64.19,54.52,69.94,73.33,70.03,76.53,62.29,94,0.32,0.15,72.68,3.26,0.05,10.72,45,1013,96,62.96,2023,4,8,5,2,14,Spring,15.42,6.5,Mild,62.387738,10.67,Calm,64.19,Moderate,1,0.6,Very Humid,Sticky,Low,81.87939663,1.0609,67.43046533,0.177417883,-3.240465328,6033.86,1.0432
Monticello,09/04/2023,52.16,46.96,57.83,65.71,63.88,69.87,49.68,92,0.16,0.04,73.74,5.05,0.44,14.86,38,1016,96,50.8,2023,4,9,6,2,14,Spring,10.87,5.99,Mild,46.743776,14.42,Light,52.16,Moderate,1,0.16,Very Humid,Dry,Low,81.0083141,1.414,67.43046533,0.177417883,-15.27046533,4798.72,0.808
Monticello,10/04/2023,60.48,53.87,69.37,66.03,62.35,70.48,49.96,69,0,0,171.91,4,0.37,15.52,54,1018,96,54.51,2023,4,10,0,2,15,Spring,15.5,8.13,Mild,58.312296,15.15,Calm,60.48,No Rain,0,0,Humid,Dry,Low,83.87685207,0.636,67.43046533,0.177417883,-6.950465328,4173.12,0
Monticello,11/04/2023,64,54.28,75.67,68.28,63.46,73.83,52.47,67,0,0,225.16,3.32,0.09,12.78,77,1018,96,57.22,2023,4,11,1,2,15,Spring,21.39,10.37,Mild,62.6734,12.69,Calm,64,No Rain,0,0,Humid,Comfortable,Moderate,82.72365471,0.4328,67.43046533,0.177417883,-3.430465328,4288,0
Monticello,12/04/2023,66.24,54.57,76.91,69.14,64.9,73.49,53.76,65,0,0,187.71,3.27,0.13,12.32,80,1013,96,58.77,2023,4,12,2,2,15,Spring,22.34,8.59,Mild,65.43348,12.19,Calm,66.24,No Rain,0,0,Humid,Comfortable,Low,82.55721524,0.3188,67.43046533,0.177417883,-1.190465328,4305.6,0
Monticello,13/04/2023,70.33,63.86,78.89,71.7,67.93,77.45,61.58,75,0.42,0.41,214.47,4.37,0.3,17.66,153,1006,96,64.65,2023,4,13,3,2,15,Spring,15.03,9.52,Warm,70.411675,17.36,Calm,70.33,Moderate,1,1.64,Humid,Sticky,Moderate,94.40106587,1.0313,67.43046533,0.177417883,2.899534672,5274.75,1.8354
Monticello,14/04/2023,68.45,59.92,78.8,72.02,67.57,76.68,63.2,85,0.06,0.06,181.63,2.28,0.05,11.72,179,1007,96,65.01,2023,4,14,4,2,15,Spring,18.88,9.11,Mild,68.015225,11.67,Calm,68.45,Light,1,0.24,Very Humid,Sticky,Low,87.89505668,0.2887,67.43046533,0.177417883,1.019534672,5818.25,0.1368
Monticello,15/04/2023,67.87,52.12,84.69,71.9,65.48,78.94,59.38,79,0.28,0.1,259.47,1.89,0.03,12.54,215,1010,96,62.49,2023,4,15,5,2,15,Spring,32.57,13.46,Mild,67.314709,12.51,Calm,67.87,Moderate,1,0.4,Humid,Comfortable,Moderate,89.31171757,0.7421,67.43046533,0.177417883,0.439534672,5361.73,0.5292
Monticello,16/04/2023,67.82,59.83,81.43,73.41,69.39,79.09,65.33,93,1.04,0.39,179.76,2.08,0.06,13.18,183,1009,96,66.16,2023,4,16,6,2,15,Spring,21.6,9.7,Mild,67.150958,13.12,Calm,67.82,Very Heavy,1,1.56,Very Humid,Uncomfortable,Low,81.45997231,2.2722,67.43046533,0.177417883,0.389534672,6307.26,2.1632
Monticello,17/04/2023,61.21,48.52,72.1,70.64,66.15,74.39,45.83,62,0.01,0.01,286.78,3.76,0.12,17.19,320,1009,96,52.84,2023,4,17,0,2,16,Spring,23.58,8.24,Mild,59.411566,17.07,Calm,61.21,Light,1,0.04,Humid,Dry,Moderate,78.8356934,0.6099,67.43046533,0.177417883,-6.220465328,3795.02,0.0376
Monticello,18/04/2023,60.19,43.09,80.06,68.21,61.68,75.4,44.4,64,0,0,276.54,1.59,0.05,10.85,213,1011,96,51.76,2023,4,18,1,2,16,Spring,36.97,13.72,Mild,58.118128,10.8,Calm,60.19,No Rain,0,0,Humid,Dry,Moderate,73.54544153,0.5541,67.43046533,0.177417883,-7.240465328,3852.16,0
Monticello,19/04/2023,64.94,47.88,83.19,70.14,63.45,77.67,49.62,65,0,0,281.88,1.67,0.03,8.9,177,1013,96,56.17,2023,4,19,2,2,16,Spring,35.31,14.22,Mild,63.85463,8.87,Calm,64.94,No Rain,0,0,Humid,Dry,Moderate,77.31341428,0.3198,67.43046533,0.177417883,-2.490465328,4221.1,0
Monticello,20/04/2023,67.03,51.15,84.56,72.71,65.79,79.61,54.18,68,0.08,0.06,235.01,1.66,0.02,14.36,129,1015,83,59.29,2023,4,20,3,2,16,Spring,33.41,13.82,Mild,66.363532,14.34,Calm,67.03,Light,1,0.24,Humid,Comfortable,Moderate,80.60475448,0.3749,67.43046533,0.177417883,-0.400465328,4558.04,0.1328
Monticello,21/04/2023,67.85,51.85,82.47,73.43,67.32,79.88,56.48,69,0,0,324.46,2.22,0,14.32,162,1011,96,60.84,2023,4,21,4,2,16,Spring,30.62,12.56,Mild,67.360445,14.32,Calm,67.85,No Rain,0,0,Humid,Comfortable,Moderate,83.34696341,0.1963,67.43046533,0.177417883,0.419534672,4681.65,0
Monticello,22/04/2023,70.68,58.12,82.17,75.19,70.95,80.64,59.7,72,0,0,294.98,2.89,0,15.7,340,1007,96,63.67,2023,4,22,5,2,16,Spring,24.05,9.69,Warm,70.841568,15.7,Calm,70.68,No Rain,0,0,Humid,Comfortable,Moderate,88.00152664,0.1496,67.43046533,0.177417883,3.249534672,5088.96,0
Monticello,23/04/2023,63.14,46.01,80.92,73.01,66.7,79.79,45.83,60,0,0,351.84,1.68,0,15.46,261,1011,96,53.66,2023,4,23,6,2,16,Spring,34.91,13.09,Mild,61.78172,15.46,Calm,63.14,No Rain,0,0,Comfortable,Dry,Moderate,72.82194703,0.4102,67.43046533,0.177417883,-4.290465328,3788.4,0
Monticello,24/04/2023,61.56,53.96,72.84,70.92,69.37,74.23,53.57,76,0.02,0.01,107.61,1.61,0,10.22,34,1012,96,56.84,2023,4,24,0,2,17,Spring,18.88,4.86,Mild,59.443248,10.22,Calm,61.56,Light,1,0.04,Humid,Comfortable,Low,82.67294572,0.5264,67.43046533,0.177417883,-5.870465328,4678.56,0.0322
Monticello,25/04/2023,68.13,56.44,81.79,72.79,67.14,80.24,59.77,76,0.03,0.01,262.17,1.72,0,11.83,66,1011,96,62.81,2023,4,25,1,2,17,Spring,25.35,13.1,Mild,67.661004,11.83,Calm,68.13,Light,1,0.04,Humid,Comfortable,Moderate,86.9321892,0.2223,67.43046533,0.177417883,0.699534672,5177.88,0.0516
Monticello,26/04/2023,68.9,60.08,84.04,74.81,68.83,83.7,63.94,86,0.57,0.46,261.31,2.02,0,14.56,99,1011,96,65.62,2023,4,26,2,2,17,Spring,23.96,14.87,Mild,68.58782,14.56,Calm,68.9,Heavy,1,1.84,Very Humid,Sticky,Moderate,86.75345056,1.2758,67.43046533,0.177417883,1.469534672,5925.4,1.1514
Monticello,27/04/2023,67.74,63.16,75.51,72.36,70.43,74.61,66.82,97,0.91,0.11,54.66,2.15,0,21.12,148,1008,96,67.12,2023,4,27,3,2,17,Spring,12.35,4.18,Mild,67.016574,21.12,Calm,67.74,Heavy,1,0.44,Very Humid,Uncomfortable,Low,78.8578638,2.019,67.43046533,0.177417883,0.309534672,6570.78,1.9565
Monticello,28/04/2023,71.63,61.63,84.4,73.7,68.56,81.03,68,89,0.01,0.01,227.29,2.12,0,18.5,182,1005,96,69.14,2023,4,28,4,2,17,Spring,22.77,12.47,Warm,72.108731,18.5,Calm,71.63,Light,1,0.04,Very Humid,Uncomfortable,Moderate,84.49155692,0.1863,67.43046533,0.177417883,4.199534672,6375.07,0.0212
Monticello,29/04/2023,69.28,64.42,80.74,74.08,70.92,78.44,66.32,91,0.31,0.07,141.91,2.23,0.02,14.18,171,1004,96,67.28,2023,4,29,5,2,17,Spring,16.32,7.52,Mild,69.063784,14.16,Calm,69.28,Moderate,1,0.28,Very Humid,Uncomfortable,Low,84.13118273,0.7452,67.43046533,0.177417883,1.849534672,6304.48,0.6913
Monticello,30/04/2023,67.43,60.15,76.77,72.48,68.59,77.92,59.97,79,0.46,0.37,260.35,3.05,0.02,18.34,304,1000,96,62.68,2023,4,30,6,2,17,Spring,16.62,9.33,Mild,66.760001,18.32,Calm,67.43,Moderate,1,1.48,Humid,Comfortable,Moderate,92.28176379,1.1705,67.43046533,0.177417883,-0.000465328,5326.97,1.403
Monticello,01/05/2023,67.9,53.28,81.72,71.56,65.16,79.14,56.51,70,0,0,322.09,2.63,0.02,19.77,223,1004,96,60.87,2023,5,1,0,2,18,Spring,28.44,13.98,Mild,67.4149,19.75,Calm,67.9,No Rain,0,0,Humid,Comfortable,Moderate,85.20765519,0.2102,67.43046533,0.177417883,0.469534672,4753,0
